tile_x,tile_y,zoom,inside_polygon
8467,5799,14,0
8467,5800,14,0
8467,5801,14,0
8467,5802,14,0
8467,5803,14,0
8467,5804,14,0
8467,5805,14,0
8467,5806,14,1
8467,5807,14,1
8467,5808,14,0
8467,5809,14,0
8467,5810,14,1
8467,5811,14,1
8467,5812,14,1
8467,5813,14,1
8467,5814,14,1
8467,5815,14,1
8467,5816,14,1
8467,5817,14,1
8467,5818,14,1
8467,5819,14,1
8467,5820,14,0
8467,5821,14,0
8467,5822,14,0
8467,5823,14,0
8468,5783,14,0
8468,5784,14,0
8468,5785,14,0
8468,5786,14,0
8468,5787,14,0
8468,5788,14,0
8468,5789,14,0
8468,5790,14,0
8468,5791,14,0
8468,5792,14,0
8468,5793,14,0
8468,5794,14,0
8468,5795,14,0
8468,5796,14,0
8468,5797,14,0
8468,5798,14,0
8468,5799,14,0
8468,5800,14,0
8468,5801,14,0
8468,5802,14,0
8468,5803,14,0
8468,5804,14,0
8468,5805,14,0
8468,5806,14,1
8468,5807,14,1
8468,5808,14,1
8468,5809,14,1
8468,5810,14,1
8468,5811,14,1
8468,5812,14,1
8468,5813,14,1
8468,5814,14,1
8468,5815,14,1
8468,5816,14,1
8468,5817,14,1
8468,5818,14,1
8468,5819,14,1
8468,5820,14,0
8468,5821,14,0
8468,5822,14,0
8468,5823,14,0
8469,5783,14,0
8469,5784,14,0
8469,5785,14,0
8469,5786,14,0
8469,5787,14,0
8469,5788,14,0
8469,5789,14,0
8469,5790,14,0
8469,5791,14,0
8469,5792,14,0
8469,5793,14,0
8469,5794,14,0
8469,5795,14,0
8469,5796,14,0
8469,5797,14,0
8469,5798,14,0
8469,5799,14,0
8469,5800,14,1
8469,5801,14,0
8469,5802,14,0
8469,5803,14,0
8469,5804,14,0
8469,5805,14,0
8469,5806,14,0
8469,5807,14,1
8469,5808,14,1
8469,5809,14,1
8469,5810,14,1
8469,5811,14,1
8469,5812,14,1
8469,5813,14,1
8469,5814,14,1
8469,5815,14,1
8469,5816,14,1
8469,5817,14,1
8469,5818,14,0
8469,5819,14,0
8469,5820,14,0
8469,5821,14,0
8469,5822,14,0
8469,5823,14,0
8470,5783,14,0
8470,5784,14,0
8470,5785,14,0
8470,5786,14,0
8470,5787,14,0
8470,5788,14,0
8470,5789,14,0
8470,5790,14,0
8470,5791,14,0
8470,5792,14,0
8470,5793,14,0
8470,5794,14,0
8470,5795,14,0
8470,5796,14,0
8470,5797,14,0
8470,5798,14,0
8470,5799,14,0
8470,5800,14,1
8470,5801,14,1
8470,5802,14,0
8470,5803,14,0
8470,5804,14,0
8470,5805,14,0
8470,5806,14,1
8470,5807,14,1
8470,5808,14,1
8470,5809,14,1
8470,5810,14,1
8470,5811,14,1
8470,5812,14,1
8470,5813,14,1
8470,5814,14,1
8470,5815,14,1
8470,5816,14,1
8470,5817,14,0
8470,5818,14,0
8470,5819,14,0
8470,5820,14,0
8470,5821,14,0
8470,5822,14,0
8470,5823,14,0
8471,5783,14,0
8471,5784,14,0
8471,5785,14,0
8471,5786,14,0
8471,5787,14,0
8471,5788,14,0
8471,5789,14,0
8471,5790,14,0
8471,5791,14,0
8471,5792,14,0
8471,5793,14,0
8471,5794,14,0
8471,5795,14,0
8471,5796,14,0
8471,5797,14,0
8471,5798,14,1
8471,5799,14,1
8471,5800,14,1
8471,5801,14,1
8471,5802,14,1
8471,5803,14,1
8471,5804,14,1
8471,5805,14,1
8471,5806,14,1
8471,5807,14,1
8471,5808,14,1
8471,5809,14,1
8471,5810,14,1
8471,5811,14,1
8471,5812,14,1
8471,5813,14,1
8471,5814,14,1
8471,5815,14,1
8471,5816,14,1
8471,5817,14,0
8471,5818,14,0
8471,5819,14,0
8471,5820,14,0
8471,5821,14,0
8471,5822,14,0
8471,5823,14,0
8472,5783,14,0
8472,5784,14,0
8472,5785,14,0
8472,5786,14,0
8472,5787,14,0
8472,5788,14,0
8472,5789,14,0
8472,5790,14,0
8472,5791,14,0
8472,5792,14,0
8472,5793,14,0
8472,5794,14,0
8472,5795,14,0
8472,5796,14,0
8472,5797,14,0
8472,5798,14,1
8472,5799,14,1
8472,5800,14,1
8472,5801,14,1
8472,5802,14,1
8472,5803,14,1
8472,5804,14,1
8472,5805,14,1
8472,5806,14,1
8472,5807,14,1
8472,5808,14,1
8472,5809,14,1
8472,5810,14,1
8472,5811,14,1
8472,5812,14,1
8472,5813,14,0
8472,5814,14,1
8472,5815,14,1
8472,5816,14,1
8472,5817,14,0
8472,5818,14,0
8472,5819,14,0
8472,5820,14,0
8472,5821,14,0
8472,5822,14,0
8472,5823,14,0
8473,5783,14,0
8473,5784,14,0
8473,5785,14,0
8473,5786,14,0
8473,5787,14,0
8473,5788,14,0
8473,5789,14,0
8473,5790,14,0
8473,5791,14,0
8473,5792,14,0
8473,5793,14,0
8473,5794,14,0
8473,5795,14,0
8473,5796,14,0
8473,5797,14,0
8473,5798,14,1
8473,5799,14,1
8473,5800,14,1
8473,5801,14,1
8473,5802,14,1
8473,5803,14,1
8473,5804,14,1
8473,5805,14,1
8473,5806,14,1
8473,5807,14,1
8473,5808,14,1
8473,5809,14,1
8473,5810,14,0
8473,5811,14,0
8473,5812,14,0
8473,5813,14,1
8473,5814,14,1
8473,5815,14,1
8473,5816,14,0
8473,5817,14,0
8473,5818,14,0
8473,5819,14,0
8473,5820,14,0
8473,5821,14,0
8473,5822,14,0
8473,5823,14,0
8474,5783,14,0
8474,5784,14,0
8474,5785,14,0
8474,5786,14,0
8474,5787,14,0
8474,5788,14,0
8474,5789,14,0
8474,5790,14,0
8474,5791,14,0
8474,5792,14,0
8474,5793,14,0
8474,5794,14,1
8474,5795,14,1
8474,5796,14,1
8474,5797,14,0
8474,5798,14,0
8474,5799,14,1
8474,5800,14,1
8474,5801,14,1
8474,5802,14,1
8474,5803,14,1
8474,5804,14,1
8474,5805,14,1
8474,5806,14,1
8474,5807,14,1
8474,5808,14,0
8474,5809,14,0
8474,5810,14,0
8474,5811,14,0
8474,5812,14,0
8474,5813,14,0
8474,5814,14,0
8474,5815,14,0
8474,5816,14,0
8474,5817,14,0
8474,5818,14,0
8474,5819,14,0
8474,5820,14,0
8474,5821,14,0
8474,5822,14,0
8474,5823,14,0
8475,5783,14,0
8475,5784,14,0
8475,5785,14,0
8475,5786,14,0
8475,5787,14,0
8475,5788,14,0
8475,5789,14,0
8475,5790,14,0
8475,5791,14,0
8475,5792,14,0
8475,5793,14,1
8475,5794,14,1
8475,5795,14,1
8475,5796,14,1
8475,5797,14,1
8475,5798,14,1
8475,5799,14,1
8475,5800,14,1
8475,5801,14,1
8475,5802,14,1
8475,5803,14,1
8475,5804,14,1
8475,5805,14,1
8475,5806,14,0
8475,5807,14,0
8475,5808,14,0
8475,5809,14,0
8475,5810,14,0
8475,5811,14,0
8475,5812,14,0
8475,5813,14,0
8475,5814,14,0
8475,5815,14,0
8475,5816,14,0
8475,5817,14,0
8475,5818,14,0
8475,5819,14,0
8475,5820,14,0
8475,5821,14,0
8475,5822,14,0
8475,5823,14,0
8476,5783,14,0
8476,5784,14,0
8476,5785,14,0
8476,5786,14,0
8476,5787,14,0
8476,5788,14,0
8476,5789,14,0
8476,5790,14,0
8476,5791,14,0
8476,5792,14,1
8476,5793,14,1
8476,5794,14,1
8476,5795,14,1
8476,5796,14,1
8476,5797,14,1
8476,5798,14,1
8476,5799,14,1
8476,5800,14,1
8476,5801,14,1
8476,5802,14,1
8476,5803,14,1
8476,5804,14,1
8476,5805,14,0
8476,5806,14,0
8476,5807,14,0
8476,5808,14,0
8476,5809,14,0
8476,5810,14,0
8476,5811,14,0
8476,5812,14,0
8476,5813,14,0
8476,5814,14,0
8476,5815,14,0
8476,5816,14,0
8476,5817,14,0
8476,5818,14,0
8476,5819,14,0
8476,5820,14,0
8476,5821,14,0
8476,5822,14,0
8476,5823,14,0
8477,5783,14,0
8477,5784,14,0
8477,5785,14,0
8477,5786,14,0
8477,5787,14,0
8477,5788,14,0
8477,5789,14,0
8477,5790,14,0
8477,5791,14,0
8477,5792,14,0
8477,5793,14,1
8477,5794,14,1
8477,5795,14,1
8477,5796,14,1
8477,5797,14,1
8477,5798,14,1
8477,5799,14,1
8477,5800,14,1
8477,5801,14,1
8477,5802,14,1
8477,5803,14,1
8477,5804,14,0
8477,5805,14,0
8477,5806,14,0
8477,5807,14,0
8477,5808,14,0
8477,5809,14,0
8477,5810,14,0
8477,5811,14,0
8477,5812,14,0
8477,5813,14,0
8477,5814,14,0
8477,5815,14,0
8477,5816,14,0
8477,5817,14,0
8477,5818,14,0
8477,5819,14,0
8477,5820,14,0
8477,5821,14,0
8477,5822,14,0
8477,5823,14,0
8478,5783,14,0
8478,5784,14,0
8478,5785,14,0
8478,5786,14,0
8478,5787,14,0
8478,5788,14,0
8478,5789,14,0
8478,5790,14,0
8478,5791,14,0
8478,5792,14,0
8478,5793,14,0
8478,5794,14,0
8478,5795,14,1
8478,5796,14,1
8478,5797,14,1
8478,5798,14,1
8478,5799,14,1
8478,5800,14,1
8478,5801,14,1
8478,5802,14,0
8478,5803,14,0
8478,5804,14,0
8478,5805,14,0
8478,5806,14,0
8478,5807,14,0
8478,5808,14,0
8478,5809,14,0
8478,5810,14,0
8478,5811,14,0
8478,5812,14,0
8478,5813,14,0
8478,5814,14,0
8478,5815,14,0
8478,5816,14,0
8478,5817,14,0
8478,5818,14,0
8478,5819,14,0
8478,5820,14,0
8478,5821,14,0
8478,5822,14,0
8478,5823,14,0
8479,5783,14,0
8479,5784,14,0
8479,5785,14,0
8479,5786,14,0
8479,5787,14,0
8479,5788,14,0
8479,5789,14,0
8479,5790,14,0
8479,5791,14,0
8479,5792,14,0
8479,5793,14,0
8479,5794,14,0
8479,5795,14,1
8479,5796,14,1
8479,5797,14,1
8479,5798,14,1
8479,5799,14,1
8479,5800,14,1
8479,5801,14,0
8479,5802,14,0
8479,5803,14,0
8479,5804,14,0
8479,5805,14,0
8479,5806,14,0
8479,5807,14,0
8479,5808,14,0
8479,5809,14,0
8479,5810,14,0
8479,5811,14,0
8479,5812,14,0
8479,5813,14,0
8479,5814,14,0
8479,5815,14,0
8479,5816,14,0
8479,5817,14,0
8479,5818,14,0
8479,5819,14,0
8479,5820,14,0
8479,5821,14,0
8479,5822,14,0
8479,5823,14,0
8480,5783,14,0
8480,5784,14,0
8480,5785,14,0
8480,5786,14,0
8480,5787,14,0
8480,5788,14,0
8480,5789,14,0
8480,5790,14,0
8480,5791,14,0
8480,5792,14,0
8480,5793,14,0
8480,5794,14,0
8480,5795,14,0
8480,5796,14,1
8480,5797,14,1
8480,5798,14,1
8480,5799,14,1
8480,5800,14,0
8480,5801,14,0
8480,5802,14,0
8480,5803,14,0
8480,5804,14,0
8480,5805,14,0
8480,5806,14,0
8480,5807,14,0
8480,5808,14,0
8480,5809,14,0
8480,5810,14,0
8480,5811,14,0
8480,5812,14,0
8480,5813,14,0
8480,5814,14,0
8480,5815,14,0
8480,5816,14,0
8480,5817,14,0
8480,5818,14,0
8480,5819,14,0
8480,5820,14,0
8480,5821,14,0
8480,5822,14,0
8480,5823,14,0
8481,5783,14,0
8481,5784,14,0
8481,5785,14,0
8481,5786,14,0
8481,5787,14,0
8481,5788,14,0
8481,5789,14,0
8481,5790,14,0
8481,5791,14,0
8481,5792,14,0
8481,5793,14,0
8481,5794,14,0
8481,5795,14,0
8481,5796,14,1
8481,5797,14,1
8481,5798,14,0
8481,5799,14,0
8481,5800,14,0
8481,5801,14,0
8481,5802,14,0
8481,5803,14,0
8481,5804,14,0
8481,5805,14,0
8481,5806,14,0
8481,5807,14,0
8481,5808,14,0
8481,5809,14,0
8481,5810,14,0
8481,5811,14,0
8481,5812,14,0
8481,5813,14,0
8481,5814,14,0
8481,5815,14,0
8481,5816,14,0
8481,5817,14,0
8481,5818,14,0
8481,5819,14,0
8481,5820,14,0
8481,5821,14,0
8481,5822,14,0
8481,5823,14,0
8482,5783,14,0
8482,5784,14,0
8482,5785,14,0
8482,5786,14,0
8482,5787,14,0
8482,5788,14,0
8482,5789,14,0
8482,5790,14,0
8482,5791,14,0
8482,5792,14,0
8482,5793,14,0
8482,5794,14,0
8482,5795,14,0
8482,5796,14,1
8482,5797,14,1
8482,5798,14,0
8482,5799,14,0
8482,5800,14,0
8482,5801,14,0
8482,5802,14,0
8482,5803,14,0
8482,5804,14,0
8482,5805,14,0
8482,5806,14,0
8482,5807,14,0
8482,5808,14,0
8482,5809,14,0
8482,5810,14,0
8482,5811,14,0
8482,5812,14,0
8482,5813,14,0
8482,5814,14,0
8482,5815,14,0
8482,5816,14,0
8482,5817,14,0
8482,5818,14,0
8482,5819,14,0
8482,5820,14,0
8482,5821,14,0
8482,5822,14,0
8482,5823,14,0
8483,5783,14,0
8483,5784,14,0
8483,5785,14,0
8483,5786,14,0
8483,5787,14,0
8483,5788,14,0
8483,5789,14,0
8483,5790,14,0
8483,5791,14,0
8483,5792,14,0
8483,5793,14,0
8483,5794,14,0
8483,5795,14,0
8483,5796,14,1
8483,5797,14,1
8483,5798,14,0
8483,5799,14,0
8483,5800,14,0
8483,5801,14,0
8483,5802,14,0
8483,5803,14,0
8483,5804,14,0
8483,5805,14,0
8483,5806,14,0
8483,5807,14,0
8483,5808,14,0
8483,5809,14,0
8483,5810,14,0
8483,5811,14,0
8483,5812,14,0
8483,5813,14,0
8483,5814,14,0
8483,5815,14,0
8483,5816,14,0
8483,5817,14,0
8483,5818,14,0
8483,5819,14,0
8483,5820,14,0
8483,5821,14,0
8483,5822,14,0
8483,5823,14,0
8484,5783,14,0
8484,5784,14,0
8484,5785,14,0
8484,5786,14,0
8484,5787,14,0
8484,5788,14,0
8484,5789,14,0
8484,5790,14,0
8484,5791,14,0
8484,5792,14,0
8484,5793,14,0
8484,5794,14,0
8484,5795,14,0
8484,5796,14,0
8484,5797,14,0
8484,5798,14,0
8484,5799,14,0
8484,5800,14,0
8484,5801,14,0
8484,5802,14,0
8484,5803,14,0
8484,5804,14,0
8484,5805,14,0
8484,5806,14,0
8484,5807,14,0
8484,5808,14,0
8484,5809,14,0
8484,5810,14,0
8484,5811,14,0
8484,5812,14,0
8484,5813,14,0
8484,5814,14,0
8484,5815,14,0
8484,5816,14,0
8484,5817,14,0
8484,5818,14,0
8484,5819,14,0
8484,5820,14,0
8484,5821,14,0
8484,5822,14,0
8484,5823,14,0
8485,5783,14,0
8485,5784,14,0
8485,5785,14,0
8485,5786,14,0
8485,5787,14,0
8485,5788,14,0
8485,5789,14,0
8485,5790,14,0
8485,5791,14,0
8485,5792,14,0
8485,5793,14,0
8485,5794,14,0
8485,5795,14,0
8485,5796,14,0
8485,5797,14,0
8485,5798,14,0
8485,5799,14,0
8485,5800,14,0
8485,5801,14,0
8485,5802,14,0
8485,5803,14,0
8485,5804,14,0
8485,5805,14,0
8485,5806,14,0
8485,5807,14,0
8485,5808,14,0
8485,5809,14,0
8485,5810,14,0
8485,5811,14,0
8485,5812,14,0
8485,5813,14,0
8485,5814,14,0
8485,5815,14,0
8485,5816,14,0
8485,5817,14,0
8485,5818,14,0
8485,5819,14,0
8485,5820,14,0
8485,5821,14,0
8485,5822,14,0
8485,5823,14,0
8486,5783,14,0
8486,5784,14,0
8486,5785,14,0
8486,5786,14,0
8486,5787,14,0
8486,5788,14,0
8486,5789,14,0
8486,5790,14,0
8486,5791,14,0
8486,5792,14,0
8486,5793,14,0
8486,5794,14,0
8486,5795,14,0
8486,5796,14,0
8486,5797,14,0
8486,5798,14,0
8486,5799,14,0
8486,5800,14,0
8486,5801,14,0
8486,5802,14,0
8486,5803,14,0
8486,5804,14,0
8486,5805,14,0
8486,5806,14,0
8486,5807,14,0
8486,5808,14,0
8486,5809,14,0
8486,5810,14,0
8486,5811,14,0
8486,5812,14,0
8486,5813,14,0
8486,5814,14,0
8486,5815,14,0
8486,5816,14,0
8486,5817,14,0
8486,5818,14,0
8486,5819,14,0
8486,5820,14,0
8486,5821,14,0
8486,5822,14,0
8486,5823,14,0
8487,5783,14,0
8487,5784,14,0
8487,5785,14,0
8487,5786,14,0
8487,5787,14,0
8487,5788,14,0
8487,5789,14,0
8487,5790,14,0
8487,5791,14,0
8487,5792,14,0
8487,5793,14,0
8487,5794,14,1
8487,5795,14,1
8487,5796,14,0
8487,5797,14,0
8487,5798,14,0
8487,5799,14,0
8487,5800,14,0
8487,5801,14,0
8487,5802,14,0
8487,5803,14,0
8487,5804,14,0
8487,5805,14,0
8487,5806,14,0
8487,5807,14,0
8487,5808,14,0
8487,5809,14,0
8487,5810,14,0
8487,5811,14,0
8487,5812,14,0
8487,5813,14,0
8487,5814,14,0
8487,5815,14,0
8487,5816,14,0
8487,5817,14,0
8487,5818,14,0
8487,5819,14,0
8487,5820,14,0
8487,5821,14,0
8487,5822,14,0
8487,5823,14,0
8488,5783,14,0
8488,5784,14,0
8488,5785,14,0
8488,5786,14,0
8488,5787,14,0
8488,5788,14,0
8488,5789,14,0
8488,5790,14,0
8488,5791,14,0
8488,5792,14,0
8488,5793,14,0
8488,5794,14,0
8488,5795,14,0
8488,5796,14,0
8488,5797,14,0
8488,5798,14,0
8488,5799,14,0
8488,5800,14,0
8488,5801,14,0
8488,5802,14,0
8488,5803,14,0
8488,5804,14,0
8488,5805,14,0
8488,5806,14,0
8488,5807,14,0
8488,5808,14,0
8488,5809,14,0
8488,5810,14,0
8488,5811,14,0
8488,5812,14,0
8488,5813,14,0
8488,5814,14,0
8488,5815,14,0
8488,5816,14,0
8488,5817,14,0
8488,5818,14,0
8488,5819,14,0
8488,5820,14,0
8488,5821,14,0
8488,5822,14,0
8488,5823,14,0
8489,5783,14,0
